Num	Source	Distance	LR	ppmm	LR_target
16	flange	12	3	22.0	3
16	flange	12	3	48.0	3
16	flange	12	3	30.0	3
16	flange	12	3	36.0	3
16	flange	12	3	183.0	3
16	flange	12	3	95.0	3
16	flange	12	3	59.0	3
16	flange	12	3	17.0	3
16	flange	12	3	1.0	3
16	flange	12	3	30.0	3
16	flange	12	3	53.0	3
16	flange	12	3	139.0	3
16	flange	12	3	103.0	3
16	flange	12	3	136.0	3
16	flange	12	3	40.0	3
16	flange	12	3	18.0	3
16	flange	12	3	37.0	3
16	flange	12	3	39.0	3
16	flange	12	3	118.0	3
16	flange	12	3	138.0	3
16	flange	12	3	229.0	3
16	flange	12	3	120.0	3
16	flange	12	3	15.0	3
16	flange	12	3	11.0	3
16	flange	12	3	7.0	3
16	flange	12	3	71.0	3
16	flange	12	3	49.0	3
16	flange	12	3	40.0	3
16	flange	12	3	57.0	3
16	flange	12	3	31.0	3
16	flange	12	3	25.0	3
16	flange	12	3	169.0	3
16	flange	12	3	449.0	3
16	flange	12	3	660.0	3
16	flange	12	3	252.0	3
16	flange	12	3	92.0	3
16	flange	12	3	33.0	3
16	flange	12	3	111.0	3
16	flange	12	3	313.0	3
16	flange	12	3	47.0	3
16	flange	12	3	31.0	3
16	flange	12	3	18.0	3
16	flange	12	3	14.0	3
16	flange	12	3	7.0	3
16	flange	12	3	25.0	3
16	flange	12	3	0.0	3
16	flange	12	3	3.0	3
16	flange	12	3	2.0	3
16	flange	12	3	66.0	3
16	flange	12	3	47.0	3
16	flange	12	3	6.0	3
16	flange	12	3	10.0	3
16	flange	12	3	53.0	3
16	flange	12	3	62.0	3
16	flange	12	3	58.0	3
16	flange	12	3	185.0	3
16	flange	12	3	170.0	3
16	flange	12	3	66.0	3
16	flange	12	3	1.0	3
16	flange	12	3	85.0	3
16	flange	12	3	190.0	3
16	flange	12	3	247.0	3
16	flange	12	3	128.0	3
16	flange	12	3	45.0	3
16	flange	12	3	65.0	3
16	flange	12	3	16.0	3
16	flange	12	3	29.0	3
16	flange	12	3	66.0	3
17	flange	15	3	2.0	3
17	flange	15	3	2.0	3
17	flange	15	3	2.0	3
17	flange	15	3	2.0	3
17	flange	15	3	2.0	3
17	flange	15	3	24.0	3
17	flange	15	3	25.0	3
17	flange	15	3	510.0	3
17	flange	15	3	9.0	3
17	flange	15	3	65.0	3
17	flange	15	3	17.0	3
17	flange	15	3	45.0	3
17	flange	15	3	46.0	3
17	flange	15	3	31.0	3
17	flange	15	3	25.0	3
17	flange	15	3	55.0	3
17	flange	15	3	283.0	3
17	flange	15	3	270.0	3
17	flange	15	3	90.0	3
17	flange	15	3	17.0	3
17	flange	15	3	14.0	3
17	flange	15	3	134.0	3
17	flange	15	3	20.0	3
17	flange	15	3	48.0	3
17	flange	15	3	108.0	3
17	flange	15	3	78.0	3
17	flange	15	3	59.0	3
17	flange	15	3	1.0	3
17	flange	15	3	48.0	3
17	flange	15	3	225.0	3
17	flange	15	3	108.0	3
17	flange	15	3	84.0	3
17	flange	15	3	61.0	3
17	flange	15	3	43.0	3
17	flange	15	3	21.0	3
17	flange	15	3	62.0	3
17	flange	15	3	133.0	3
17	flange	15	3	397.0	3
17	flange	15	3	492.0	3
17	flange	15	3	165.0	3
17	flange	15	3	228.0	3
17	flange	15	3	151.0	3
17	flange	15	3	198.0	3
17	flange	15	3	169.0	3
17	flange	15	3	92.0	3
17	flange	15	3	136.0	3
17	flange	15	3	158.0	3
17	flange	15	3	198.0	3
17	flange	15	3	143.0	3
17	flange	15	3	48.0	3
17	flange	15	3	67.0	3
17	flange	15	3	228.0	3
17	flange	15	3	8.0	3
17	flange	15	3	61.0	3
17	flange	15	3	71.0	3
17	flange	15	3	140.0	3
17	flange	15	3	24.0	3
17	flange	15	3	20.0	3
17	flange	15	3	92.0	3
17	flange	15	3	199.0	3
17	flange	15	3	172.0	3
17	flange	15	3	208.0	3
17	flange	15	3	187.0	3
17	flange	15	3	78.0	3
17	flange	15	3	162.0	3
17	flange	15	3	113.0	3
17	flange	15	3	33.0	3
17	flange	15	3	88.0	3
17	flange	15	3	76.0	3
17	flange	15	3	7.0	3
17	flange	15	3	35.0	3
17	flange	15	3	96.0	3
17	flange	15	3	112.0	3
17	flange	15	3	209.0	3
17	flange	15	3	172.0	3
17	flange	15	3	158.0	3
17	flange	15	3	59.0	3
17	flange	15	3	17.0	3
17	flange	15	3	59.0	3
17	flange	15	3	133.0	3
17	flange	15	3	43.0	3
17	flange	15	3	9.0	3
17	flange	15	3	3.0	3
17	flange	15	3	91.0	3
17	flange	15	3	39.0	3
17	flange	15	3	34.0	3
17	flange	15	3	131.0	3
17	flange	15	3	77.0	3
17	flange	15	3	35.0	3
17	flange	15	3	70.0	3
17	flange	15	3	100.0	3
17	flange	15	3	65.0	3
17	flange	15	3	42.0	3
17	flange	15	3	91.0	3
17	flange	15	3	1.0	3
17	flange	15	3	16.0	3
17	flange	15	3	30.0	3
17	flange	15	3	101.0	3
17	flange	15	3	112.0	3
17	flange	15	3	122.0	3
17	flange	15	3	70.0	3
17	flange	15	3	53.0	3
17	flange	15	3	15.0	3
17	flange	15	3	15.0	3
17	flange	15	3	83.0	3
17	flange	15	3	56.0	3
17	flange	15	3	85.0	3
17	flange	15	3	12.0	3
17	flange	15	3	90.0	3
17	flange	15	3	123.0	3
17	flange	15	3	57.0	3
18	flange	20	3	2.0	3
18	flange	20	3	2.0	3
18	flange	20	3	2.0	3
18	flange	20	3	2.0	3
18	flange	20	3	2.0	3
18	flange	20	3	241.0	3
18	flange	20	3	1258.0	3
18	flange	20	3	150.0	3
18	flange	20	3	31.0	3
18	flange	20	3	5.0	3
18	flange	20	3	30.0	3
18	flange	20	3	150.0	3
18	flange	20	3	68.0	3
18	flange	20	3	42.0	3
18	flange	20	3	11.0	3
18	flange	20	3	77.0	3
18	flange	20	3	104.0	3
18	flange	20	3	88.0	3
18	flange	20	3	168.0	3
18	flange	20	3	289.0	3
18	flange	20	3	60.0	3
18	flange	20	3	279.0	3
18	flange	20	3	53.0	3
18	flange	20	3	7.0	3
18	flange	20	3	36.0	3
18	flange	20	3	1.0	3
18	flange	20	3	61.0	3
18	flange	20	3	238.0	3
18	flange	20	3	139.0	3
18	flange	20	3	97.0	3
18	flange	20	3	139.0	3
18	flange	20	3	82.0	3
18	flange	20	3	55.0	3
18	flange	20	3	28.0	3
18	flange	20	3	28.0	3
18	flange	20	3	201.0	3
18	flange	20	3	174.0	3
18	flange	20	3	134.0	3
18	flange	20	3	44.0	3
18	flange	20	3	9.0	3
18	flange	20	3	26.0	3
18	flange	20	3	9.0	3
18	flange	20	3	50.0	3
18	flange	20	3	241.0	3
18	flange	20	3	141.0	3
18	flange	20	3	39.0	3
18	flange	20	3	95.0	3
18	flange	20	3	114.0	3
18	flange	20	3	126.0	3
18	flange	20	3	66.0	3
18	flange	20	3	91.0	3
18	flange	20	3	148.0	3
18	flange	20	3	107.0	3
18	flange	20	3	65.0	3
18	flange	20	3	87.0	3
18	flange	20	3	234.0	3
18	flange	20	3	122.0	3
18	flange	20	3	15.0	3
18	flange	20	3	61.0	3
18	flange	20	3	38.0	3
18	flange	20	3	21.0	3
18	flange	20	3	68.0	3
18	flange	20	3	13.0	3
18	flange	20	3	49.0	3
18	flange	20	3	156.0	3
18	flange	20	3	283.0	3
18	flange	20	3	97.0	3
18	flange	20	3	64.0	3
18	flange	20	3	1.0	3
18	flange	20	3	148.0	3
18	flange	20	3	166.0	3
18	flange	20	3	71.0	3
18	flange	20	3	168.0	3
18	flange	20	3	41.0	3
18	flange	20	3	27.0	3
18	flange	20	3	51.0	3
18	flange	20	3	32.0	3
18	flange	20	3	87.0	3
18	flange	20	3	17.0	3
18	flange	20	3	110.0	3
18	flange	20	3	78.0	3
18	flange	20	3	118.0	3
18	flange	20	3	51.0	3
18	flange	20	3	68.0	3
18	flange	20	3	57.0	3
18	flange	20	3	13.0	3
18	flange	20	3	3.0	3
18	flange	20	3	50.0	3
18	flange	20	3	46.0	3
18	flange	20	3	199.0	3
18	flange	20	3	80.0	3
18	flange	20	3	102.0	3
18	flange	20	3	183.0	3
18	flange	20	3	45.0	3
18	flange	20	3	52.0	3
18	flange	20	3	132.0	3
18	flange	20	3	80.0	3
18	flange	20	3	188.0	3
18	flange	20	3	79.0	3
18	flange	20	3	37.0	3
18	flange	20	3	14.0	3
18	flange	20	3	92.0	3
18	flange	20	3	40.0	3
18	flange	20	3	35.0	3
18	flange	20	3	77.0	3
18	flange	20	3	45.0	3
18	flange	20	3	33.0	3
18	flange	20	3	68.0	3
18	flange	20	3	157.0	3
18	flange	20	3	197.0	3
18	flange	20	3	124.0	3
18	flange	20	3	138.0	3
18	flange	20	3	4.0	3
18	flange	20	3	28.0	3
18	flange	20	3	119.0	3
18	flange	20	3	210.0	3
18	flange	20	3	280.0	3
18	flange	20	3	145.0	3
18	flange	20	3	35.0	3
18	flange	20	3	6.0	3
18	flange	20	3	81.0	3
18	flange	20	3	160.0	3
18	flange	20	3	12.0	3
18	flange	20	3	46.0	3
18	flange	20	3	61.0	3
19	flange	25	3	25.0	3
19	flange	25	3	104.0	3
19	flange	25	3	42.0	3
19	flange	25	3	119.0	3
19	flange	25	3	57.0	3
19	flange	25	3	83.0	3
19	flange	25	3	65.0	3
19	flange	25	3	1.0	3
19	flange	25	3	5.0	3
19	flange	25	3	28.0	3
19	flange	25	3	59.0	3
19	flange	25	3	81.0	3
19	flange	25	3	35.0	3
19	flange	25	3	63.0	3
19	flange	25	3	6.0	3
19	flange	25	3	46.0	3
19	flange	25	3	161.0	3
19	flange	25	3	98.0	3
19	flange	25	3	23.0	3
19	flange	25	3	3.0	3
19	flange	25	3	71.0	3
19	flange	25	3	124.0	3
19	flange	25	3	122.0	3
19	flange	25	3	181.0	3
19	flange	25	3	190.0	3
19	flange	25	3	48.0	3
19	flange	25	3	210.0	3
19	flange	25	3	291.0	3
19	flange	25	3	158.0	3
19	flange	25	3	133.0	3
19	flange	25	3	128.0	3
19	flange	25	3	167.0	3
19	flange	25	3	170.0	3
19	flange	25	3	122.0	3
19	flange	25	3	82.0	3
19	flange	25	3	67.0	3
19	flange	25	3	78.0	3
19	flange	25	3	108.0	3
19	flange	25	3	37.0	3
19	flange	25	3	3.0	3
19	flange	25	3	94.0	3
19	flange	25	3	136.0	3
19	flange	25	3	41.0	3
19	flange	25	3	23.0	3
19	flange	25	3	164.0	3
19	flange	25	3	86.0	3
19	flange	25	3	285.0	3
19	flange	25	3	133.0	3
19	flange	25	3	12.0	3
19	flange	25	3	218.0	3
19	flange	25	3	131.0	3
19	flange	25	3	110.0	3
19	flange	25	3	265.0	3
19	flange	25	3	94.0	3
19	flange	25	3	102.0	3
19	flange	25	3	155.0	3
19	flange	25	3	46.0	3
19	flange	25	3	7.0	3
19	flange	25	3	54.0	3
19	flange	25	3	116.0	3
19	flange	25	3	112.0	3
19	flange	25	3	13.0	3
19	flange	25	3	123.0	3
19	flange	25	3	128.0	3
19	flange	25	3	18.0	3
19	flange	25	3	4.0	3
19	flange	25	3	49.0	3
19	flange	25	3	114.0	3
19	flange	25	3	152.0	3
19	flange	25	3	119.0	3
19	flange	25	3	14.0	3
19	flange	25	3	33.0	3
19	flange	25	3	42.0	3
19	flange	25	3	36.0	3
19	flange	25	3	14.0	3
19	flange	25	3	79.0	3
19	flange	25	3	80.0	3
19	flange	25	3	150.0	3
19	flange	25	3	65.0	3
19	flange	25	3	113.0	3
19	flange	25	3	103.0	3
19	flange	25	3	48.0	3
19	flange	25	3	20.0	3
19	flange	25	3	93.0	3
19	flange	25	3	68.0	3
19	flange	25	3	53.0	3
19	flange	25	3	41.0	3
19	flange	25	3	0.0	3
19	flange	25	3	56.0	3
19	flange	25	3	13.0	3
19	flange	25	3	12.0	3
19	flange	25	3	123.0	3
19	flange	25	3	196.0	3
19	flange	25	3	243.0	3
19	flange	25	3	63.0	3
19	flange	25	3	120.0	3
19	flange	25	3	1.0	3
20	flange	30	3	2.0	3
20	flange	30	3	2.0	3
20	flange	30	3	2.0	3
20	flange	30	3	2.0	3
20	flange	30	3	2.0	3
20	flange	30	3	2.0	3
20	flange	30	3	2.0	3
20	flange	30	3	84.0	3
20	flange	30	3	91.0	3
20	flange	30	3	23.0	3
20	flange	30	3	3.0	3
20	flange	30	3	126.0	3
20	flange	30	3	80.0	3
20	flange	30	3	41.0	3
20	flange	30	3	92.0	3
20	flange	30	3	109.0	3
20	flange	30	3	116.0	3
20	flange	30	3	64.0	3
20	flange	30	3	74.0	3
20	flange	30	3	141.0	3
20	flange	30	3	141.0	3
20	flange	30	3	72.0	3
20	flange	30	3	67.0	3
20	flange	30	3	195.0	3
20	flange	30	3	127.0	3
20	flange	30	3	25.0	3
20	flange	30	3	71.0	3
20	flange	30	3	115.0	3
20	flange	30	3	1.0	3
20	flange	30	3	85.0	3
20	flange	30	3	106.0	3
20	flange	30	3	71.0	3
20	flange	30	3	25.0	3
20	flange	30	3	76.0	3
20	flange	30	3	215.0	3
20	flange	30	3	107.0	3
20	flange	30	3	144.0	3
20	flange	30	3	100.0	3
20	flange	30	3	27.0	3
20	flange	30	3	111.0	3
20	flange	30	3	137.0	3
20	flange	30	3	130.0	3
20	flange	30	3	56.0	3
20	flange	30	3	52.0	3
20	flange	30	3	37.0	3
20	flange	30	3	145.0	3
20	flange	30	3	164.0	3
20	flange	30	3	83.0	3
20	flange	30	3	85.0	3
20	flange	30	3	73.0	3
20	flange	30	3	161.0	3
20	flange	30	3	202.0	3
20	flange	30	3	57.0	3
20	flange	30	3	3.0	3
20	flange	30	3	161.0	3
20	flange	30	3	97.0	3
20	flange	30	3	238.0	3
20	flange	30	3	375.0	3
20	flange	30	3	13.0	3
20	flange	30	3	31.0	3
20	flange	30	3	42.0	3
20	flange	30	3	119.0	3
20	flange	30	3	89.0	3
20	flange	30	3	211.0	3
20	flange	30	3	259.0	3
20	flange	30	3	43.0	3
20	flange	30	3	128.0	3
20	flange	30	3	52.0	3
20	flange	30	3	71.0	3
20	flange	30	3	3.0	3
20	flange	30	3	175.0	3
20	flange	30	3	88.0	3
20	flange	30	3	20.0	3
20	flange	30	3	330.0	3
20	flange	30	3	187.0	3
20	flange	30	3	57.0	3
20	flange	30	3	253.0	3
20	flange	30	3	26.0	3
20	flange	30	3	179.0	3
20	flange	30	3	203.0	3
20	flange	30	3	95.0	3
20	flange	30	3	116.0	3
20	flange	30	3	200.0	3
20	flange	30	3	21.0	3
20	flange	30	3	133.0	3
20	flange	30	3	266.0	3
20	flange	30	3	194.0	3
20	flange	30	3	106.0	3
20	flange	30	3	6.0	3
20	flange	30	3	98.0	3
20	flange	30	3	207.0	3
20	flange	30	3	56.0	3
20	flange	30	3	186.0	3
20	flange	30	3	144.0	3
20	flange	30	3	56.0	3
20	flange	30	3	71.0	3
20	flange	30	3	109.0	3
20	flange	30	3	26.0	3
20	flange	30	3	3.0	3
20	flange	30	3	152.0	3
20	flange	30	3	6.0	3
20	flange	30	3	215.0	3
20	flange	30	3	94.0	3
20	flange	30	3	156.0	3
20	flange	30	3	94.0	3
20	flange	30	3	5.0	3
20	flange	30	3	27.0	3
20	flange	30	3	14.0	3
20	flange	30	3	48.0	3
20	flange	30	3	33.0	3
20	flange	30	3	44.0	3
20	flange	30	3	132.0	3
20	flange	30	3	100.0	3
20	flange	30	3	146.0	3
20	flange	30	3	160.0	3
20	flange	30	3	218.0	3
20	flange	30	3	250.0	3
20	flange	30	3	87.0	3
20	flange	30	3	60.0	3
20	flange	30	3	86.0	3
20	flange	30	3	127.0	3
20	flange	30	3	4.0	3
20	flange	30	3	3.0	3
21	flange	2	6	103.0	6
21	flange	2	6	34.0	6
21	flange	2	6	91.0	6
21	flange	2	6	129.0	6
21	flange	2	6	286.0	6
21	flange	2	6	733.0	6
21	flange	2	6	442.0	6
21	flange	2	6	66.0	6
21	flange	2	6	21.0	6
21	flange	2	6	3.0	6
21	flange	2	6	60.0	6
21	flange	2	6	168.0	6
21	flange	2	6	377.0	6
21	flange	2	6	280.0	6
21	flange	2	6	726.0	6
21	flange	2	6	1041.0	6
21	flange	2	6	565.0	6
21	flange	2	6	105.0	6
21	flange	2	6	296.0	6
21	flange	2	6	291.0	6
21	flange	2	6	260.0	6
21	flange	2	6	329.0	6
21	flange	2	6	2221.0	6
21	flange	2	6	415.0	6
21	flange	2	6	739.0	6
21	flange	2	6	606.0	6
21	flange	2	6	527.0	6
21	flange	2	6	755.0	6
21	flange	2	6	206.0	6
21	flange	2	6	18.0	6
21	flange	2	6	283.0	6
21	flange	2	6	1080.0	6
21	flange	2	6	2649.0	6
21	flange	2	6	2378.0	6
21	flange	2	6	1385.0	6
21	flange	2	6	317.0	6
21	flange	2	6	1075.0	6
21	flange	2	6	2588.0	6
21	flange	2	6	4563.0	6
21	flange	2	6	3584.0	6
21	flange	2	6	2560.0	6
21	flange	2	6	981.0	6
21	flange	2	6	323.0	6
21	flange	2	6	115.0	6
21	flange	2	6	799.0	6
21	flange	2	6	3211.0	6
21	flange	2	6	4439.0	6
21	flange	2	6	3157.0	6
21	flange	2	6	1379.0	6
21	flange	2	6	1828.0	6
21	flange	2	6	1032.0	6
21	flange	2	6	212.0	6
21	flange	2	6	588.0	6
21	flange	2	6	1787.0	6
21	flange	2	6	1184.0	6
21	flange	2	6	2529.0	6
21	flange	2	6	2417.0	6
21	flange	2	6	1700.0	6
21	flange	2	6	2262.0	6
21	flange	2	6	2510.0	6
21	flange	2	6	2740.0	6
21	flange	2	6	3408.0	6
21	flange	2	6	4457.0	6
21	flange	2	6	5471.0	6
21	flange	2	6	5155.0	6
21	flange	2	6	3382.0	6
21	flange	2	6	1582.0	6
21	flange	2	6	1366.0	6
21	flange	2	6	2615.0	6
21	flange	2	6	2170.0	6
21	flange	2	6	2017.0	6
21	flange	2	6	2746.0	6
21	flange	2	6	3680.0	6
21	flange	2	6	4579.0	6
21	flange	2	6	999.0	6
21	flange	2	6	99.0	6
21	flange	2	6	116.0	6
21	flange	2	6	717.0	6
21	flange	2	6	461.0	6
21	flange	2	6	175.0	6
21	flange	2	6	914.0	6
21	flange	2	6	1355.0	6
21	flange	2	6	529.0	6
21	flange	2	6	107.0	6
21	flange	2	6	36.0	6
21	flange	2	6	17.0	6
21	flange	2	6	3.0	6
21	flange	2	6	11.0	6
21	flange	2	6	263.0	6
21	flange	2	6	1945.0	6
21	flange	2	6	659.0	6
21	flange	2	6	183.0	6
21	flange	2	6	518.0	6
21	flange	2	6	2069.0	6
21	flange	2	6	1178.0	6
21	flange	2	6	1101.0	6
21	flange	2	6	624.0	6
21	flange	2	6	733.0	6
21	flange	2	6	427.0	6
21	flange	2	6	43.0	6
21	flange	2	6	8.0	6
21	flange	2	6	8.0	6
21	flange	2	6	83.0	6
21	flange	2	6	1684.0	6
21	flange	2	6	1451.0	6
21	flange	2	6	1441.0	6
21	flange	2	6	1086.0	6
21	flange	2	6	286.0	6
21	flange	2	6	689.0	6
21	flange	2	6	586.0	6
21	flange	2	6	991.0	6
21	flange	2	6	914.0	6
21	flange	2	6	83.0	6
21	flange	2	6	193.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
21	flange	2	6	2.0	6
22	flange	4	6	411.0	6
22	flange	4	6	84.0	6
22	flange	4	6	24.0	6
22	flange	4	6	2.0	6
22	flange	4	6	8.0	6
22	flange	4	6	10.0	6
22	flange	4	6	11.0	6
22	flange	4	6	139.0	6
22	flange	4	6	133.0	6
22	flange	4	6	685.0	6
22	flange	4	6	390.0	6
22	flange	4	6	427.0	6
22	flange	4	6	1605.0	6
22	flange	4	6	1773.0	6
22	flange	4	6	1262.0	6
22	flange	4	6	481.0	6
22	flange	4	6	895.0	6
22	flange	4	6	265.0	6
22	flange	4	6	111.0	6
22	flange	4	6	30.0	6
22	flange	4	6	777.0	6
22	flange	4	6	674.0	6
22	flange	4	6	1137.0	6
22	flange	4	6	1451.0	6
22	flange	4	6	1367.0	6
22	flange	4	6	210.0	6
22	flange	4	6	144.0	6
22	flange	4	6	276.0	6
22	flange	4	6	584.0	6
22	flange	4	6	537.0	6
22	flange	4	6	537.0	6
22	flange	4	6	707.0	6
22	flange	4	6	1446.0	6
22	flange	4	6	728.0	6
22	flange	4	6	539.0	6
22	flange	4	6	570.0	6
22	flange	4	6	1296.0	6
22	flange	4	6	1708.0	6
22	flange	4	6	1237.0	6
22	flange	4	6	1689.0	6
22	flange	4	6	999.0	6
22	flange	4	6	1060.0	6
22	flange	4	6	571.0	6
22	flange	4	6	363.0	6
22	flange	4	6	644.0	6
22	flange	4	6	627.0	6
22	flange	4	6	429.0	6
22	flange	4	6	907.0	6
22	flange	4	6	818.0	6
22	flange	4	6	317.0	6
22	flange	4	6	743.0	6
22	flange	4	6	561.0	6
22	flange	4	6	1145.0	6
22	flange	4	6	1094.0	6
22	flange	4	6	166.0	6
22	flange	4	6	149.0	6
22	flange	4	6	525.0	6
22	flange	4	6	460.0	6
22	flange	4	6	49.0	6
22	flange	4	6	45.0	6
22	flange	4	6	56.0	6
22	flange	4	6	224.0	6
22	flange	4	6	836.0	6
22	flange	4	6	1412.0	6
22	flange	4	6	740.0	6
22	flange	4	6	672.0	6
22	flange	4	6	204.0	6
22	flange	4	6	996.0	6
22	flange	4	6	916.0	6
22	flange	4	6	417.0	6
22	flange	4	6	429.0	6
22	flange	4	6	817.0	6
22	flange	4	6	1277.0	6
22	flange	4	6	829.0	6
22	flange	4	6	514.0	6
22	flange	4	6	259.0	6
22	flange	4	6	450.0	6
22	flange	4	6	329.0	6
22	flange	4	6	322.0	6
22	flange	4	6	428.0	6
22	flange	4	6	204.0	6
22	flange	4	6	233.0	6
22	flange	4	6	356.0	6
22	flange	4	6	188.0	6
22	flange	4	6	0.0	6
22	flange	4	6	203.0	6
22	flange	4	6	485.0	6
22	flange	4	6	69.0	6
22	flange	4	6	212.0	6
22	flange	4	6	263.0	6
22	flange	4	6	170.0	6
22	flange	4	6	226.0	6
22	flange	4	6	436.0	6
22	flange	4	6	43.0	6
22	flange	4	6	4.0	6
22	flange	4	6	76.0	6
22	flange	4	6	349.0	6
22	flange	4	6	752.0	6
22	flange	4	6	1364.0	6
22	flange	4	6	892.0	6
22	flange	4	6	127.0	6
22	flange	4	6	185.0	6
22	flange	4	6	140.0	6
22	flange	4	6	287.0	6
22	flange	4	6	1216.0	6
22	flange	4	6	560.0	6
22	flange	4	6	1055.0	6
22	flange	4	6	1309.0	6
22	flange	4	6	808.0	6
22	flange	4	6	224.0	6
22	flange	4	6	68.0	6
22	flange	4	6	95.0	6
22	flange	4	6	232.0	6
22	flange	4	6	527.0	6
22	flange	4	6	182.0	6
22	flange	4	6	240.0	6
22	flange	4	6	596.0	6
22	flange	4	6	346.0	6
22	flange	4	6	154.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	2.0	6
23	flange	6	6	6.0	6
23	flange	6	6	9.0	6
23	flange	6	6	34.0	6
23	flange	6	6	2.0	6
23	flange	6	6	6.0	6
23	flange	6	6	5.0	6
23	flange	6	6	101.0	6
23	flange	6	6	189.0	6
23	flange	6	6	47.0	6
23	flange	6	6	3.0	6
23	flange	6	6	33.0	6
23	flange	6	6	19.0	6
23	flange	6	6	7.0	6
23	flange	6	6	12.0	6
23	flange	6	6	51.0	6
23	flange	6	6	63.0	6
23	flange	6	6	159.0	6
23	flange	6	6	394.0	6
23	flange	6	6	119.0	6
23	flange	6	6	37.0	6
23	flange	6	6	30.0	6
23	flange	6	6	26.0	6
23	flange	6	6	33.0	6
23	flange	6	6	56.0	6
23	flange	6	6	54.0	6
23	flange	6	6	42.0	6
23	flange	6	6	52.0	6
23	flange	6	6	27.0	6
23	flange	6	6	33.0	6
23	flange	6	6	37.0	6
23	flange	6	6	42.0	6
23	flange	6	6	9.0	6
23	flange	6	6	95.0	6
23	flange	6	6	63.0	6
23	flange	6	6	54.0	6
23	flange	6	6	330.0	6
23	flange	6	6	216.0	6
23	flange	6	6	404.0	6
23	flange	6	6	364.0	6
23	flange	6	6	529.0	6
23	flange	6	6	129.0	6
23	flange	6	6	16.0	6
23	flange	6	6	123.0	6
23	flange	6	6	291.0	6
23	flange	6	6	676.0	6
23	flange	6	6	618.0	6
23	flange	6	6	524.0	6
23	flange	6	6	188.0	6
23	flange	6	6	13.0	6
23	flange	6	6	33.0	6
23	flange	6	6	59.0	6
23	flange	6	6	53.0	6
23	flange	6	6	50.0	6
23	flange	6	6	130.0	6
23	flange	6	6	91.0	6
23	flange	6	6	97.0	6
23	flange	6	6	75.0	6
23	flange	6	6	60.0	6
23	flange	6	6	114.0	6
23	flange	6	6	31.0	6
23	flange	6	6	19.0	6
23	flange	6	6	108.0	6
23	flange	6	6	118.0	6
23	flange	6	6	101.0	6
23	flange	6	6	53.0	6
23	flange	6	6	80.0	6
23	flange	6	6	136.0	6
23	flange	6	6	126.0	6
23	flange	6	6	108.0	6
23	flange	6	6	182.0	6
23	flange	6	6	218.0	6
23	flange	6	6	90.0	6
23	flange	6	6	39.0	6
23	flange	6	6	3.0	6
23	flange	6	6	20.0	6
23	flange	6	6	19.0	6
23	flange	6	6	3.0	6
23	flange	6	6	41.0	6
23	flange	6	6	10.0	6
23	flange	6	6	51.0	6
23	flange	6	6	13.0	6
23	flange	6	6	11.0	6
23	flange	6	6	26.0	6
23	flange	6	6	21.0	6
23	flange	6	6	75.0	6
23	flange	6	6	52.0	6
23	flange	6	6	54.0	6
23	flange	6	6	12.0	6
23	flange	6	6	33.0	6
23	flange	6	6	16.0	6
23	flange	6	6	419.0	6
23	flange	6	6	234.0	6
23	flange	6	6	40.0	6
23	flange	6	6	27.0	6
23	flange	6	6	51.0	6
23	flange	6	6	209.0	6
23	flange	6	6	219.0	6
23	flange	6	6	267.0	6
23	flange	6	6	91.0	6
23	flange	6	6	116.0	6
23	flange	6	6	35.0	6
23	flange	6	6	9.0	6
23	flange	6	6	24.0	6
23	flange	6	6	43.0	6
23	flange	6	6	55.0	6
23	flange	6	6	83.0	6
23	flange	6	6	42.0	6
23	flange	6	6	38.0	6
23	flange	6	6	45.0	6
23	flange	6	6	44.0	6
23	flange	6	6	46.0	6
23	flange	6	6	86.0	6
23	flange	6	6	165.0	6
23	flange	6	6	101.0	6
23	flange	6	6	598.0	6
23	flange	6	6	264.0	6
23	flange	6	6	584.0	6
23	flange	6	6	1147.0	6
23	flange	6	6	78.0	6
23	flange	6	6	56.0	6
23	flange	6	6	22.0	6
23	flange	6	6	49.0	6
23	flange	6	6	29.0	6
23	flange	6	6	32.0	6
23	flange	6	6	122.0	6
23	flange	6	6	128.0	6
23	flange	6	6	4.0	6
23	flange	6	6	21.0	6
23	flange	6	6	16.0	6
23	flange	6	6	69.0	6
23	flange	6	6	57.0	6
23	flange	6	6	46.0	6
23	flange	6	6	35.0	6
23	flange	6	6	34.0	6
23	flange	6	6	91.0	6
24	flange	8	6	39.0	6
24	flange	8	6	29.0	6
24	flange	8	6	29.0	6
24	flange	8	6	41.0	6
24	flange	8	6	23.0	6
24	flange	8	6	11.0	6
24	flange	8	6	108.0	6
